"","Element_ID","ElementName","Baltimore Washington Medical Center Department of Emergency Medicine","Beloit Memorial Hospital","Bon Secours Hospital","Bronson Battle Creek","Bronson LakeView Hospital","Bronson Methodist Hospital","CHI Baylor St. Luke's CEC Holcombe","CHI Baylor-St. Luke's CEC Pearland","CHI Baylor-St. Luke's CEC San Felipe","CHI Baylor-St. Luke's Medical Center, Texas Medical Center campus ","CHI St. Luke's Lakeside Hospital","CHI St. Luke's Springwoods Village Hospital","CHI St. Luke's Sugarland Hospital","CHI St. Luke's Vintage Hospital","CHI St. Luke's Woodlands Hospital","Cape Canaveral Hospital","Carolina East Medical Center (CRAV)","Carolinas HealthCare System Harrisburg (HARG)","Carolinas HealthCare System Kannapolis (KANN)","Carolinas HealthCare System Lincoln (LINC)","Carolinas HealthCare System NorthEast (NORT)","Carolinas HealthCare System Pineville (PINE)","Carolinas HealthCare System SouthPark (MORR)","Carolinas HealthCare System Steele Creek (STEE)","Carolinas HealthCare System University (UNIV)","Carolinas Medical Center - Huntersville (HUNT)","Carolinas Medical Center - Mercy (MERC)","Carson Valley Medical Center","Carteret Health Care (CART)","Centinela Hospital Medical Center","CentraCare Health St. Cloud Hospital","Coast Plaza Hospital","College Medical Center","Doctors Hospital at Renaissance","East Los Angeles Doctors Hospital","Emerson Hospital","Fairview Ridges Hospital","Fairview Southdale Hospital","Flagstaff Medical Center","Florida Hospital Carrollwood (CARO)","Florida Hospital Heartland Medical Center (HART)","Florida Hospital Lake Placid (PLAC)","Florida Hospital North Pinellas (NPIN)","Florida Hospital Tampa (TAMP)","Florida Hospital Wauchula (WAUC)","Florida Hospital Wesley Chapel (WECH)","Florida Hospital Zephyrhills (FLOZ)","Gila Regional Medical Center","Goleta Valley Cottage Hospital","Health Partners Methodist Hospital","Hollywood Presbyterian Medical Center","Holmes Regional Medical Center","Holy Family Hospital","Indian River Medical Center","Inspira Health Center Bridgeton SED","Inspira Medical Center Elmer","Inspira Medical Center Vineland ED","Little Company of Mary Hospital (Providence)","Memorial Hospital of Gardena","Mercy Health - Clermont Hospital (MEHE)","Mercy Medical Center","Mission Community Hospital","Mt. San Rafael Hospital","MultiCare Auburn Medical Center","North Mississippi Medical Center","NorthPointe Immediate Care","Norton Women and Childrens Hospital","Olathe Medical Center","Palm Bay Hospital","Palm Harbor Emergency Room (PALM)","Parkview Community Hospital Medical Center","Penn Highlands Brookville","Penn Highlands Clearfield","Penn Highlands Elk","Providence Regional Medical Center","Providence St.Joseph Medical Center","Providence Tarzana Medical Center","Queen Anne's Emergency Center (UMMS)","Queen's Medical Center West","Rhode Island Hospital","Robert Wood Johnson University Hospital","SMRMC","Sacred Heart Medical Center","Sacred Heart Medical Center Pediatrics","Santa Barbara Cottage Hospital","Shasta Regional Medical Center","St. Joseph's/Candler","Swedish Issaquah","Swedish Medical Center Cherry Hill Campus","Swedish Medical Center First Hill Campus","Swedish Mill Creek","Swedish Redmond Campus","Telluride Regional Medical Center ED","The Miriam Hospital","The Queens Medical Center","The Urgency Room - Eagan","The Urgency Room - Vadnais","The Urgency Room - Woodbury","The Valley Hospital","UM Shore Medical Center at Dorchester (UMMS)","UM Shore Medical Center at Easton (UMMS)","UMMC Midtown Campus (UMMS)","University of Maryland Harford Memorial Hospital (UMMS)","University of Maryland Medical Center (UMMS)","University of Maryland Upper Chesapeake Medical Center (UMMS)","Urgent Care at Doctors Hospital at Renaissance","Valley Presbyterian Hospital","Viera Hospital"
"1","6770","Insertion of indwelling Foley catheter ordered",3,2,0,81,34,232,0,0,0,0,0,0,0,0,0,14,155,2,3,5,0,0,1,2,9,0,3,31,0,6,0,0,427,12,3,5,88,115,31,0,5,7,9,15,2,3,1,0,370,1185,3,48,11,0,2,6,30,7,0,3,0,1,0,1572,14,0,2,89,17,0,9,151,415,7,6,61,8,0,2080,10496,64,10,11,1,1193,1,15,23,12,76,6,6,5,6845,3415,0,0,0,31,0,1,3,5,4,11,2,10,14
"2","6775","Date and time of insertion of indwelling Foley catheter ordered",3,2,0,81,34,232,0,0,0,0,0,0,0,0,0,14,155,2,3,5,0,0,1,2,9,0,3,31,0,6,0,0,427,12,3,5,88,115,31,0,5,7,9,15,2,3,1,0,370,1185,3,48,11,0,2,6,30,7,0,3,0,1,0,1572,14,0,2,89,17,0,9,151,415,7,6,61,8,0,2080,10496,64,10,11,1,1193,1,15,23,12,76,6,6,5,6845,3415,0,0,0,31,0,1,3,5,4,11,2,10,14
"3","6780","Hospital admission or observation ordered",11053,58,0,6491,1216,13773,0,0,0,0,0,0,0,0,0,0,5680,192,481,1325,4194,4779,147,837,2533,117,1290,0,1045,14288,0,1308,105,1123,1173,0,0,0,0,3171,5504,1160,2927,13090,248,5259,5637,2464,277,0,4891,0,0,0,0,0,0,0,4842,2486,0,4815,1140,3,0,0,0,30,0,356,208,0,1,0,0,0,8924,1,0,128,0,2,0,0,3562,0,2608,4485,0,0,26,4,0,47,0,0,0,0,8473,11,10,1,0,169,0,0,7601,0
"4","6785","Date and time of hospital admission or observation ordered",11053,58,0,6491,1216,13773,0,0,0,0,0,0,0,0,0,0,5680,192,481,1325,4194,4779,147,837,2533,117,1290,0,1045,14288,0,1308,105,1123,1173,0,0,0,0,3171,5504,1160,2927,13090,248,5259,5637,2464,277,0,4892,0,0,0,0,0,0,0,4842,2486,0,4818,1140,3,0,0,0,30,0,356,208,0,1,0,0,0,8924,1,0,128,0,2,0,0,3562,0,2608,4485,0,0,26,4,0,47,0,0,0,0,8473,11,10,1,0,169,0,0,7601,0
"5","6790","Indwelling Foley catheter inserted",0,0,0,75,32,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,33,6,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,3,0,0,0,0,0,0,61,0,0,2080,10496,36,0,0,0,1180,0,0,22,11,67,5,6,0,6840,3415,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","6795","Date and time indwelling Foley catheter inserted",0,0,0,75,32,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,33,6,0,0,0,0,0,0,0,0,0,0,1567,0,0,0,0,3,0,0,0,0,0,0,61,0,0,2080,10496,36,0,0,0,1180,0,0,22,11,67,5,6,0,6840,3415,0,0,0,0,0,0,0,0,0,0,0,0,0
"7","6800","Indwelling Foley Catheter Device Application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8","6805","Date and time of Indwelling Foley Catheter Device Application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","6806","Date and time of removal of Indwelling Foley Catheter Device",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","6810","Indwelling Foley catheter ordered due to urinary retention or obstruction",269,107,29,199,65,497,48,16,35,91,7,7,43,53,87,140,117,23,39,22,79,89,23,58,99,19,17,21,33,231,133,45,464,243,16,208,76,84,158,75,132,32,52,128,11,101,116,176,439,502,154,265,257,173,23,100,299,336,51,46,68,40,22,1696,237,4,234,166,148,13,128,46,36,49,390,403,179,21,2227,10588,159,256,279,28,1341,96,54,246,99,386,133,37,3,6953,3767,9,12,3,348,28,64,30,58,69,185,3,91,136
