"","Element_ID","ElementName","Baltimore Washington Medical Center Department of Emergency Medicine","Beloit Memorial Hospital","Bon Secours Hospital","Bronson Battle Creek","Bronson LakeView Hospital","Bronson Methodist Hospital","CHI Baylor St. Luke's CEC Holcombe","CHI Baylor-St. Luke's CEC Pearland","CHI Baylor-St. Luke's CEC San Felipe","CHI Baylor-St. Luke's Medical Center, Texas Medical Center campus ","CHI St. Luke's Lakeside Hospital","CHI St. Luke's Springwoods Village Hospital","CHI St. Luke's Sugarland Hospital","CHI St. Luke's Vintage Hospital","CHI St. Luke's Woodlands Hospital","Cape Canaveral Hospital","Carolina East Medical Center (CRAV)","Carolinas HealthCare System Harrisburg (HARG)","Carolinas HealthCare System Kannapolis (KANN)","Carolinas HealthCare System Lincoln (LINC)","Carolinas HealthCare System NorthEast (NORT)","Carolinas HealthCare System Pineville (PINE)","Carolinas HealthCare System SouthPark (MORR)","Carolinas HealthCare System Steele Creek (STEE)","Carolinas HealthCare System University (UNIV)","Carolinas Medical Center - Huntersville (HUNT)","Carolinas Medical Center - Mercy (MERC)","Carson Valley Medical Center","Carteret Health Care (CART)","Centinela Hospital Medical Center","CentraCare Health St. Cloud Hospital","Coast Plaza Hospital","College Medical Center","Doctors Hospital at Renaissance","East Los Angeles Doctors Hospital","Emerson Hospital","Fairview Ridges Hospital","Fairview Southdale Hospital","Flagstaff Medical Center","Florida Hospital Carrollwood (CARO)","Florida Hospital Heartland Medical Center (HART)","Florida Hospital Lake Placid (PLAC)","Florida Hospital North Pinellas (NPIN)","Florida Hospital Tampa (TAMP)","Florida Hospital Wauchula (WAUC)","Florida Hospital Wesley Chapel (WECH)","Florida Hospital Zephyrhills (FLOZ)","Gila Regional Medical Center","Goleta Valley Cottage Hospital","Health Partners Methodist Hospital","Hollywood Presbyterian Medical Center","Holmes Regional Medical Center","Holy Family Hospital","Indian River Medical Center","Inspira Health Center Bridgeton SED","Inspira Medical Center Elmer","Inspira Medical Center Vineland ED","Little Company of Mary Hospital (Providence)","Memorial Hospital of Gardena","Mercy Health - Clermont Hospital (MEHE)","Mercy Medical Center","Mission Community Hospital","Mt. San Rafael Hospital","MultiCare Auburn Medical Center","North Mississippi Medical Center","NorthPointe Immediate Care","Norton Women and Childrens Hospital","Olathe Medical Center","Palm Bay Hospital","Palm Harbor Emergency Room (PALM)","Parkview Community Hospital Medical Center","Penn Highlands Brookville","Penn Highlands Clearfield","Penn Highlands Elk","Providence Regional Medical Center","Providence St.Joseph Medical Center","Providence Tarzana Medical Center","Queen Anne's Emergency Center (UMMS)","Queen's Medical Center West","Rhode Island Hospital","Robert Wood Johnson University Hospital","SMRMC","Sacred Heart Medical Center","Sacred Heart Medical Center Pediatrics","Santa Barbara Cottage Hospital","Shasta Regional Medical Center","St. Joseph's/Candler","Swedish Issaquah","Swedish Medical Center Cherry Hill Campus","Swedish Medical Center First Hill Campus","Swedish Mill Creek","Swedish Redmond Campus","Telluride Regional Medical Center ED","The Miriam Hospital","The Queens Medical Center","The Urgency Room - Eagan","The Urgency Room - Vadnais","The Urgency Room - Woodbury","The Valley Hospital","UM Shore Medical Center at Dorchester (UMMS)","UM Shore Medical Center at Easton (UMMS)","UMMC Midtown Campus (UMMS)","University of Maryland Harford Memorial Hospital (UMMS)","University of Maryland Medical Center (UMMS)","University of Maryland Upper Chesapeake Medical Center (UMMS)","Urgent Care at Doctors Hospital at Renaissance","Valley Presbyterian Hospital","Viera Hospital"
"1","2060","Gender",0.985043059952171,1,1.00004523863379,1,1,1,1,1,1,1,1.0014612761812,1.01689021361152,0.999919328815747,1.0509371356829,1.03461989829182,1,1.00036702057937,1.00012988699831,1,1,1,1.00007611798287,1,1,1.00008010680908,1,1,0.999485066941298,1,1,1,1.00012976901116,0.961779615795091,1,0.321107335598641,1,1,0.999901019499159,0.999720843053977,1.00039952057531,1.00009476427387,1,1.00007883326764,1.00184132316837,1.00038279954064,1.00042022103627,1.00013218770654,1,0.764306220095694,0.999954117916953,1.00005479301937,1,1,0.998063115712139,1,1,0.999986092181024,0.0683576895327288,1.00009841551028,1.00017381228273,0,1.00134168157424,1.00008642295394,1,0.999873022322676,1,0.99994421821833,0.97372619241413,1,1.0002094679514,0,0.358455425875341,0.371294265120652,0,1,0.106639749432215,1,0,0.999943884064477,1,1,1.00001637572463,0.999984936583014,1.00506881752257,0.879483436271757,0.445830322850515,1,1,1,1,1,1,1,1,1,1,1,1,1.00001462009678,0,0.642450435617754,0.665213098568373,0.497664999793363,0.554618502120083,0.510854383998621,1,1,1
"2","4020","Pregnancy (urine/serum) test ordered",0.0785170235412836,0.788104089219331,0.151820855010179,0,0,0,0.188768046810405,0.169388408581492,0.113859076061596,0.15435298251779,0.132489040428641,0.236462990561351,0.225072604065828,0.288314949331898,0.292867388186204,0.142045454545455,0.138078385109451,0.142486037147682,0.136305186455208,0.142607570365577,0.0834619093539055,0.0247764034253092,0.195609945609946,0.170106967331599,0.028437917222964,0.134399705828277,0.0215026562104731,0.0324407826982492,0.0985552115583075,0.152416228788009,0,0.0315338697119128,0.798625933831377,0,0.0341794923046172,0.114545673656303,0.0878666579171862,0.107195882411165,0.148790652230265,0.235617259288853,0.130111348021796,0.0915848527349229,0.153961371698857,0.245009045096266,0.118540257751691,0.226499138546876,0.141440846001322,0.0862144612144612,0.16799043062201,0.125877494838266,0.0256157365551629,0.166180244921904,0.161998538672976,0.0234095842377692,0.300006380399413,0.197249213725766,0.291952935940586,0.0462036866750605,0.0241118000196831,0.135747392815759,0.065540390060768,0.081115831842576,0.18494512142425,0.114686166971359,0.218388907230109,0.864129064784472,0.0039976943530243,0,0.178241887905605,0.139086719731881,0.171496299163079,0.849888254283586,0.695894703854591,0,0.000464115915779941,0.145308533851886,0.128740980245258,0.265596891415413,0.0521176751167913,0.240064529043957,0.0988489379375816,0.0762945010316707,0.157533214834453,0.0713704306644961,0.169298147108366,0.0399285089553942,0.122793180853,0.0324557877813505,0.0401104908787478,0.0688682810546818,0.0425318989241931,0.0319561007101356,0.0397350993377483,0.209851320262336,0.052522658289644,0.0664418212478921,0.0543905635648755,0.0772292993630573,0.0123686018801444,0.543073628726734,0.484839130136516,0.0414266908013823,0,0.0124628106917797,0,0,0.125351967331535,0.117898046260948
"3","4025","Pregnancy (urine/serum) test ordered-Date",0.0785170235412836,0.788104089219331,0.151820855010179,0,0,0,0.188768046810405,0.169388408581492,0.113859076061596,0.15435298251779,0.132489040428641,0.236462990561351,0.225072604065828,0.288314949331898,0.292867388186204,0.142045454545455,0.138078385109451,0.142486037147682,0.136305186455208,0.142607570365577,0.0834619093539055,0.0247764034253092,0.195609945609946,0.170106967331599,0.028437917222964,0.134399705828277,0.0215026562104731,0.0324407826982492,0.0985552115583075,0.152416228788009,0,0.0315338697119128,0.798625933831377,0,0.0341794923046172,0.114545673656303,0.0878666579171862,0.107195882411165,0.148790652230265,0.235617259288853,0.130111348021796,0.0915848527349229,0.153961371698857,0.245009045096266,0.118540257751691,0.226499138546876,0.141440846001322,0.0862144612144612,0.16799043062201,0.125877494838266,0.0256157365551629,0.166180244921904,0.161998538672976,0.0234095842377692,0.300006380399413,0.197249213725766,0.291952935940586,0.0462036866750605,0.0241118000196831,0.135747392815759,0.065540390060768,0.081115831842576,0.18494512142425,0.114686166971359,0.218388907230109,0.864129064784472,0.0039976943530243,0,0.178241887905605,0.139086719731881,0.171496299163079,0.849888254283586,0.695894703854591,0,0.000464115915779941,0.145308533851886,0.128740980245258,0.265596891415413,0.0521176751167913,0.240064529043957,0.0988489379375816,0.0762945010316707,0.157533214834453,0.0713704306644961,0.169298147108366,0.0399285089553942,0.122793180853,0.0324557877813505,0.0401104908787478,0.0688682810546818,0.0425318989241931,0.0319561007101356,0.0397350993377483,0.209851320262336,0.052522658289644,0.0664418212478921,0.0543905635648755,0.0772292993630573,0.0123686018801444,0.543073628726734,0.484839130136516,0.0414266908013823,0,0.0124628106917797,0,0,0.125351967331535,0.117898046260948
"4","4040","Diagnosis of hysterectomy",0,2.59963085241896e-05,0.000497624971725854,4.62481211700775e-05,0,1.17343346632246e-05,6.36010939388158e-05,0,0.000622180743505989,0,0,0,8.06711842529848e-05,0.000179356111559501,0.000130395097144347,0.000131371518654756,7.86472670074715e-05,0,0,6.47039792947266e-05,9.64320154291225e-05,0,0,0,2.67022696929239e-05,0,0,0,0.000103199174406605,0,0,0,0,2.30329832319882e-05,0,0,0.00196863311240895,0.00257349302187469,5.98193455763594e-05,4.99400719137036e-05,4.73821369343757e-05,0,0,8.07597880863161e-05,0,0.000210110518132538,8.81251376955277e-05,0.00057037557037557,9.56937799043062e-05,0.000183528332186281,0,0.00010266187577913,0.000956821265787551,3.339455668726e-05,0.0135902507496969,0.0111251936346993,2.78156379516564e-05,0.000282937456675202,0,5.79374275782155e-05,0,0.000167710196779964,0,9.75015234613041e-05,2.53955354648653e-05,0,0.00120860526951898,0,4.71976401179941e-05,0,2.41884766097431e-05,0,0,0.000141884222474461,5.65995019243831e-05,8.90643787017382e-05,0,0,0.00162736213016091,0.000423913427457815,0.00640797436810253,1.63757246258147e-05,0.000888741602145031,0,0.000112296462661426,0,0,0.000569399785637728,0.000690567992173563,0.00113375388819442,0,0,0,0.000120179926518559,0.000530639101734129,0,0,0,0,0,0,0,0,0,0,0,0,4.4913541432742e-05
"5","4045","Patient post-menopausal",6.91170981877497e-05,0.000181974159669327,0.000180954535173038,0.000161868424095271,0,0.000105609011969021,0,0.00032020493115594,0.000155545185876497,0,0,0,8.06711842529848e-05,0.000179356111559501,0.000260790194288695,6.56857593273778e-05,0.000131078778345786,0,0,6.47039792947266e-05,9.64320154291225e-05,0.000190294957183635,0,0.000173460537727667,0.000106809078771696,0.000367714653428939,0.00016864828400371,0.000514933058702369,0.000103199174406605,0.000344560254974589,0.00021291696238467,0.000194653516740202,6.67022411953042e-05,9.21319329279528e-05,9.9940035978413e-05,0.000120510966497951,0,9.89805008413343e-05,0.000139578473011505,9.98801438274071e-05,0.000189528547737503,0.000140252454417952,7.88332676389436e-05,0.000161519576172632,0,0.000210110518132538,0.000132187706543291,0.000219375219375219,4.78468899521531e-05,0.000481761871988988,5.47930193693323e-05,2.93319645083229e-05,0.00019136425315751,0.00010018367006178,0.00025521597652013,9.38834905881801e-05,6.95390948791411e-05,0.000353671820844002,0,0.000115874855156431,0.00019089433998282,5.59033989266547e-05,0.000172845907873131,0.000219378427787934,5.07910709297306e-05,0,0.000241721053903795,9.76721471593684e-05,7.07964601769911e-05,0,0.000120942383048716,0,0,0.000141884222474461,0.000135838804618519,0.000475010019742604,0.000216868420014984,0,0.000196405774329765,0.000188405967759029,0.00237332384003797,0.000163757246258147,7.5317084927545e-05,0,0.000157215047725997,0,9.10028514226779e-05,0.000133976420150054,0.000172641998043391,0.000436059187767086,4.54886619510087e-05,0,0.000827814569536424,0.00018885417024345,0.000244093986797699,0.000337268128161889,0,0,0.000219301451775611,5.49058364904189e-05,0.000171503052754339,0.000287971038341287,4.13274372856139e-05,0.000163984351207628,0.00010345719458574,0,4.42262615541108e-05,4.4913541432742e-05
"6","8020","Date and timing of diagnosis of hysterectomy",0,2.59963085241896e-05,0.000497624971725854,4.62481211700775e-05,0,1.17343346632246e-05,6.36010939388158e-05,0,0.000622180743505989,0,0,0,8.06711842529848e-05,0.000179356111559501,0.000130395097144347,0.000131371518654756,7.86472670074715e-05,0,0,6.47039792947266e-05,9.64320154291225e-05,0,0,0,2.67022696929239e-05,0,0,0,0.000103199174406605,0,0,0,0,2.30329832319882e-05,0,0,0.00196863311240895,0.00257349302187469,5.98193455763594e-05,4.99400719137036e-05,4.73821369343757e-05,0,0,8.07597880863161e-05,0,0.000210110518132538,8.81251376955277e-05,0.00057037557037557,9.56937799043062e-05,0.000183528332186281,0,0.00010266187577913,0.000956821265787551,3.339455668726e-05,0.0135902507496969,0.0111251936346993,2.78156379516564e-05,0.000282937456675202,0,5.79374275782155e-05,0,0.000167710196779964,0,9.75015234613041e-05,2.53955354648653e-05,0,0.00120860526951898,0,4.71976401179941e-05,0,2.41884766097431e-05,0,0,0.000141884222474461,5.65995019243831e-05,8.90643787017382e-05,0,0,0.00162736213016091,0.000423913427457815,0.00640797436810253,1.63757246258147e-05,0.000888741602145031,0,0.000112296462661426,0,0,0.000569399785637728,0.000690567992173563,0.00113375388819442,0,0,0,0.000120179926518559,0.000530639101734129,0,0,0,0,0,0,0,0,0,0,0,0,4.4913541432742e-05
"7","8025","Date and timing of postmenopausal",6.91170981877497e-05,0.000181974159669327,0.000180954535173038,0.000161868424095271,0,0.000105609011969021,0,0.00032020493115594,0.000155545185876497,0,0,0,8.06711842529848e-05,0.000179356111559501,0.000260790194288695,6.56857593273778e-05,0.000131078778345786,0,0,6.47039792947266e-05,9.64320154291225e-05,0.000190294957183635,0,0.000173460537727667,0.000106809078771696,0.000367714653428939,0.00016864828400371,0.000514933058702369,0.000103199174406605,0.000344560254974589,0.00021291696238467,0.000194653516740202,6.67022411953042e-05,9.21319329279528e-05,9.9940035978413e-05,0.000120510966497951,0,9.89805008413343e-05,0.000139578473011505,9.98801438274071e-05,0.000189528547737503,0.000140252454417952,7.88332676389436e-05,0.000161519576172632,0,0.000210110518132538,0.000132187706543291,0.000219375219375219,4.78468899521531e-05,0.000481761871988988,5.47930193693323e-05,2.93319645083229e-05,0.00019136425315751,0.00010018367006178,0.00025521597652013,9.38834905881801e-05,6.95390948791411e-05,0.000353671820844002,0,0.000115874855156431,0.00019089433998282,5.59033989266547e-05,0.000172845907873131,0.000219378427787934,5.07910709297306e-05,0,0.000241721053903795,9.76721471593684e-05,7.07964601769911e-05,0,0.000120942383048716,0,0,0.000141884222474461,0.000135838804618519,0.000475010019742604,0.000216868420014984,0,0.000196405774329765,0.000188405967759029,0.00237332384003797,0.000163757246258147,7.5317084927545e-05,0,0.000157215047725997,0,9.10028514226779e-05,0.000133976420150054,0.000172641998043391,0.000436059187767086,4.54886619510087e-05,0,0.000827814569536424,0.00018885417024345,0.000244093986797699,0.000337268128161889,0,0,0.000219301451775611,5.49058364904189e-05,0.000171503052754339,0.000287971038341287,4.13274372856139e-05,0.000163984351207628,0.00010345719458574,0,4.42262615541108e-05,4.4913541432742e-05
"8","8030","Diagnosis of pregnancy",0.0178736815913521,0.0217329139262225,0.00551911332277765,0.0189154815585617,0.0113384806435938,0.0213095517484159,0.0152642625453158,0.0163304514889529,0.00824389485145435,0.0100149345515242,0.00146127618119825,0.0114257327372081,0.0231526298806066,0.026634382566586,0.0335767375146694,0.0178993694167105,0.0198191112858828,0.0272762696454085,0.0273467638234033,0.018699450016176,0.0229026036644166,0.0267174119885823,0.020979020979021,0.0285631685458225,0.0342590120160214,0.02426916712631,0.0230204907665064,0.00849639546858908,0.0176470588235294,0.0346110776121974,0.0185237757274663,0.013431092655074,0.0114727854855923,0.0242767643265156,0.0273835698580851,0.0125030127741624,0.0202769210578122,0.0152429971295655,0.0154533309405595,0.0226228525769077,0.0212271973466003,0.0113604488078541,0.0148994875837603,0.0293158030753327,0.0238611713665944,0.0244568643106274,0.0262172284644195,0.0163215163215163,0.0137799043062201,0.0198440009176417,0.0423824004821786,0.0233775757131334,0.0182491910511117,0.014125897478711,0.0282651693996044,0.0198563582594001,0.0288865400127952,0.0274732270431621,0.0379883869697864,0.0167439165701043,0.0327383793070535,0.009391771019678,0.0190130498660444,0.0242291285801341,0.0174721283998273,0.00289891605747416,0.0348450196165932,0.0179716750773238,0.0133333333333333,0.0131964809384164,0.0323641817038363,0.00906381922026322,0.0105296145408963,0.0104284903518729,0.0166515734661535,0.0236169044190776,0.0221600094633492,0.00697992372454487,0.0168908965923598,0.00761866632125573,0.0301412127684823,0.0257917662856581,0.0151989877383786,0.000480982684623354,0.0179449747332959,0.00741529452028749,0.00919128799369047,0.0223070739549839,0.0138113598434713,0.0321520974446932,0.0313644324152205,0.0159242522057241,0.00496688741721854,0.00436081447653058,0.00799142487211598,0.011973018549747,0.00737221494102228,0.010828025477707,0.0120030994605184,0.00785153461812991,0.00891815874322563,0.00835116011189732,0.00900938132826383,0.0203574858856326,0.0149495646176395,0.00550122249388753,0.0336119587811242,0.0107792499438581
"9","8035","Date and timing of pregnancy",0.0178736815913521,0.0217329139262225,0.00551911332277765,0.0189154815585617,0.0113384806435938,0.0213095517484159,0.0152642625453158,0.0163304514889529,0.00824389485145435,0.0100149345515242,0.00146127618119825,0.0114257327372081,0.0231526298806066,0.026634382566586,0.0335767375146694,0.0178993694167105,0.0198191112858828,0.0272762696454085,0.0273467638234033,0.018699450016176,0.0229026036644166,0.0267174119885823,0.020979020979021,0.0285631685458225,0.0342590120160214,0.02426916712631,0.0230204907665064,0.00849639546858908,0.0176470588235294,0.0346110776121974,0.0185237757274663,0.013431092655074,0.0114727854855923,0.0242767643265156,0.0273835698580851,0.0125030127741624,0.0202769210578122,0.0152429971295655,0.0154533309405595,0.0226228525769077,0.0212271973466003,0.0113604488078541,0.0148994875837603,0.0293158030753327,0.0238611713665944,0.0244568643106274,0.0262172284644195,0.0163215163215163,0.0137799043062201,0.0198440009176417,0.0423824004821786,0.0233775757131334,0.0182491910511117,0.014125897478711,0.0282651693996044,0.0198563582594001,0.0288865400127952,0.0274732270431621,0.0379883869697864,0.0167439165701043,0.0327383793070535,0.009391771019678,0.0190130498660444,0.0242291285801341,0.0174721283998273,0.00289891605747416,0.0348450196165932,0.0179716750773238,0.0133333333333333,0.0131964809384164,0.0323641817038363,0.00906381922026322,0.0105296145408963,0.0104284903518729,0.0166515734661535,0.0236169044190776,0.0221600094633492,0.00697992372454487,0.0168908965923598,0.00761866632125573,0.0301412127684823,0.0257917662856581,0.0151989877383786,0.000480982684623354,0.0179449747332959,0.00741529452028749,0.00919128799369047,0.0223070739549839,0.0138113598434713,0.0321520974446932,0.0313644324152205,0.0159242522057241,0.00496688741721854,0.00436081447653058,0.00799142487211598,0.011973018549747,0.00737221494102228,0.010828025477707,0.0120030994605184,0.00785153461812991,0.00891815874322563,0.00835116011189732,0.00900938132826383,0.0203574858856326,0.0149495646176395,0.00550122249388753,0.0336119587811242,0.0107792499438581
"10","8500","Emergency Department Visit",0.928477626795317,0.985520056152026,1,0.952896288588276,0.984342098158847,0.977071110068059,0.999872797812122,1,0.999844454814124,0.997715892119828,0.994154895275207,0.999503229011426,0.997176508551145,0.997847726661286,0.99941322206285,0.971525223331582,0.97666797745445,0.988440057150279,0.983454779254179,0.950242639922355,0.929218900675024,0.958972407231208,0.97979797979798,0.986816999132697,0.96502002670227,0.979407979407979,0.979509233493549,0.977342945417096,0.97234262125903,0.926625893703161,0.979347054648687,0.96197767973008,0.965448239060832,0.985604385480007,0.966120327803318,0.965262713906965,0.997768882472603,0.994754033455409,0.900321030487926,0.965141829804235,0.970386164416015,0.965217391304348,0.945132045723295,0.932743248481716,0.986602016077581,0.941631298062781,0.927649261951972,0.98955773955774,0.971483253588517,0.983413626978665,0.92778280047122,0.920173058590599,0.965119515674472,0.965470028385373,0.990301792892235,0.965920292916491,0.951419988317432,0.943723739867302,0.91095856707017,0.95811123986095,0.985682924501289,0.939065295169946,0.967245700458042,0.972236441194394,0.949894608527821,0,0.966177646380692,0.947061696239622,0.949616519174041,0.987431922915794,0.960161579023753,0.96920784703253,0.979755562519586,0.955093643586833,0.954505320353181,0.932073567176808,0.938981112732148,0.987983017917536,0.947251020608577,0.949754483473264,0.972232111071556,0.969541152195985,0.924984183412165,0.974396921710818,0.916878158338012,0.968513518652318,0.951131468786022,0.942289657020364,0.958968751798354,0.971859647082764,0.978688561875952,0.974284484613729,0.807119205298013,0.973920955945473,0.937501326597754,0,0,0,0.969239316364274,0.978367100422775,0.965459285175276,0.963304261971367,0.954746456172253,0.971185606859231,0.945357358392965,0,0.953724588327215,0.970446889737256
